1567062860,3c65cf,DLH6LA  ,Germany,1567062831,1567062853,6.7844,51.2936,5760.72,False,2.57,33,None,None,None,1000,False,0
1567062860,3c65ce,DLH9EL  ,Germany,1567062859,1567062859,10.2305,51.1448,5722.62,False,182.03,211.71,-5.2,None,6012.18,1000,False,0
1567062860,3c5ef6,EWG9900 ,Germany,1567062860,1567062860,14.6806,47.2265,10027.92,False,228.92,153.15,-10.4,None,10546.08,6432,False,0
1567062860,710358,FSL84   ,Saudi Arabia,1567062860,1567062860,47.2749,24.2737,4351.02,False,153.04,266.72,0.65,None,4625.34,3027,False,0
1567062860,3c5eec,EWG71R  ,Germany,1567062839,1567062855,8.5584,47.4556,365.76,True,0,185,None,None,None,1000,False,0
1567062860,c0226b,ACA382  ,Canada,1567062849,1567062852,-105.1759,55.3129,10668,False,250.94,114.46,-0.33,None,10599.42,None,False,0
1567062860,3c65d5,DLH03U  ,Germany,1567062860,1567062860,9.2833,49.6273,5715,False,227.46,136.74,12.68,None,6019.8,1000,False,0
1567062860,710361,FSL71   ,Saudi Arabia,1567062859,1567062860,46.834,24.6196,1257.3,False,137.98,317.27,0.98,None,1287.78,3013,False,0
1567062860,3c5ef5,EWG2HA  ,Germany,1567062859,1567062860,14.1884,58.2508,11285.22,False,246.43,41.28,0,None,11620.5,0222,False,0
1567062860,3c65cb,DLH900  ,Germany,1567062859,1567062859,0.686,51.6901,4366.26,False,126.09,262.5,-2.6,None,4533.9,4125,False,0
1567062860,a57b5a,UPS1328 ,United States,1567062859,1567062860,-83.4643,30.1935,10340.34,False,248.25,159.5,1.3,None,10957.56,6607,False,0
1567062860,710309,RED11   ,Saudi Arabia,1567062859,1567062859,46.8966,24.5618,1226.82,False,143.74,310.65,0.65,None,1249.68,3033,False,0
1567062860,440219,EJU72AQ ,Austria,1567062772,1567062772,-12.3586,36.2615,10668,False,214.83,227.52,0,None,11285.22,3332,False,0
1567062860,318bd9,,Italy,None,1567062701,None,None,None,False,6.69,171,None,None,None,None,False,0
1567062860,440213,LDM64D  ,Austria,1567062860,1567062860,7.7446,47.1033,10965.18,False,237.54,41.84,-0.65,None,11414.76,7517,False,0
1567062860,a5823e,PAC963  ,United States,1567062859,1567062860,23.3631,52.2258,9448.8,False,259.32,91.02,0.33,None,9837.42,4372,False,0
1567062860,a41412,DAL1106 ,United States,1567062860,1567062860,-105.8698,39.1532,10660.38,False,243.1,58.06,-0.33,None,11269.98,2014,False,0
1567062860,318bd7,,Italy,None,1567062860,None,None,None,False,6.94,78,None,None,None,None,False,0
1567062860,c07bbe,WJA24   ,Canada,1567062768,1567062772,-0.1298,51.1565,160.02,False,69.64,257.2,-3.9,None,236.22,7742,False,0
1567062860,7c6b07,JST913  ,Australia,1567062860,1567062860,151.0217,-32.8594,7711.44,False,188.1,112.01,-2.93,None,7719.06,1177,False,0
1567062860,710312,FSL60   ,Saudi Arabia,1567062858,1567062859,46.7119,24.7344,952.5,False,91.07,6.16,1.95,None,952.5,3021,False,0
1567062860,a7bba1,FDX1800 ,United States,1567062859,1567062859,-122.1653,37.6688,297.18,False,77.07,309.85,-4.23,None,297.18,3741,False,0
1567062860,471eab,WZZ977  ,Hungary,1567062859,1567062860,16.0127,53.4119,10980.42,False,233.87,335.3,0,None,11414.76,0361,False,0
1567062860,847c18,JJP377  ,Japan,1567062860,1567062860,134.8187,34.363,5478.78,False,172.93,210.38,13.66,None,5745.48,0401,False,0
1567062860,440202,EJU91AT ,Austria,1567062860,1567062860,15.8572,44.1195,10675.62,False,245.55,112.8,0.33,None,11163.3,0413,False,0
1567062860,aaef10,,United States,1567062844,1567062853,49.536,26.8815,4442.46,False,162.83,319.87,4.55,None,579.12,5006,False,0
1567062860,471eaa,WZZ1JN  ,Hungary,1567062860,1567062860,7.5987,47.6777,2987.04,False,154.86,80.63,4.88,None,3223.26,6712,False,0
1567062860,4b057f,HBCCD   ,Switzerland,1567062859,1567062859,8.876,46.1613,213.36,False,4.3,77.4,0,None,245,7000,False,3
1567062860,3c4097,LEOS11  ,Germany,1567062817,1567062843,8.556,50.0435,None,True,7.72,250,None,None,None,None,False,0
1567062860,0d0ab7,AIJ2983 ,Mexico,1567062859,1567062860,-92.1863,35.7139,10972.8,False,232.65,207.81,0,None,11536.68,6173,False,0
1567062860,a0f4b5,DAL154  ,United States,1567062860,1567062860,-7.7272,53.7778,7307.58,False,219.69,89.19,-6.83,None,7475.22,3610,False,0
1567062860,c82431,SDA657  ,New Zealand,1567062859,1567062859,173.4304,-43.0226,4754.88,False,112.06,238.13,-5.2,None,4732.02,5653,False,0
1567062860,440236,OEFLG   ,Austria,1567062859,1567062859,7.3611,47.1247,9448.8,False,167.49,242.96,0,None,9890.76,7517,False,0
1567062860,71031e,FSL72   ,Saudi Arabia,1567062840,1567062856,47.2431,24.4973,4267.2,False,98.27,244.91,-5.53,None,4541.52,3044,False,0
1567062860,44022b,AUA512  ,Austria,1567062860,1567062860,10.9337,46.069,9928.86,False,247.64,60.51,4.88,None,10363.2,1000,False,0
1567062860,710318,FSL66   ,Saudi Arabia,1567062860,1567062860,47.1149,24.4526,1859.28,False,119.23,241.67,-0.33,None,1950.72,3023,False,0
1567062860,3c65a1,DLH455  ,Germany,1567062859,1567062860,-2.359,54.6064,11277.6,False,264.48,122.21,0,None,11452.86,4724,False,0
1567062860,a1775f,DAL182  ,United States,1567062851,1567062852,135.8201,33.5256,7414.26,False,264.69,82.41,8.13,None,7932.42,7054,False,0
1567062860,710320,FSL62   ,Saudi Arabia,1567062860,1567062860,47.0893,24.3674,1988.82,False,124.72,64.6,-0.65,None,2087.88,3043,False,0
1567062860,4248f8,AFL1443 ,United Kingdom,1567062839,1567062856,39.9144,57.9018,10972.8,False,232.81,248.48,0,None,11239.5,3321,False,0
1567062860,5110be,JAF1BG  ,Estonia,1567062850,1567062855,26.871,37.5669,655.32,False,68.94,0.43,-2.6,None,655.32,0112,False,0
1567062860,800dad,IGO509T ,India,1567062859,1567062859,81.7151,26.2205,10660.38,False,227.81,126.27,0,None,11399.52,0501,False,0
